000	-==BD0.966387:BI0.033613:BF1.000000	DD0.966387:DI0.033613:DF1.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.controller.crud.AnomaliaCrud::usuarioPodeEncerrarAnomalia(Anomalia, Boolean, Boolean):Boolean	br.com.linkcom.sgm.beans.Anomalia	Message: Usage skipped! Value difference is greater than or equals to 0.0!
000	-==BD0.966387:BI0.033613:BF1.000000	DD0.966387:DI0.033613:DF1.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.controller.crud.AnomaliaCrud::usuarioPodeTratarAnomalia(Anomalia, Boolean, Boolean, Boolean):Boolean	br.com.linkcom.sgm.beans.Anomalia	Message: Usage skipped! Value difference is greater than or equals to 0.0!
000	=-=BD0.100000:BI0.000000:BF0.100000	DD0.100000:DI0.000000:DF0.100000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.UsuarioPapelService::getPapeis(Usuario):Set<Papel>	br.com.linkcom.sgm.dao.UsuarioPapelDAO	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
000	==+BD0.031905:BI0.015714:BF0.047619	DD0.036905:DI0.010714:DF0.047619	UD-0.005000:UI0.005000:UF0.000000	br.com.linkcom.sgm.service.AcompanhamentoIndicadorService::getListaDataAcompanhamentoIndicador(List<Indicador>, Calendar, Calendar):List<Calendar>	br.com.linkcom.sgm.dao.AcompanhamentoIndicadorDAO	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
001	=-=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.ObjetivoMapaEstrategicoService::createDesempenhoReport(DesempenhoReportFiltro):IReport	br.com.linkcom.sgm.controller.report.filtro.DesempenhoReportFiltro	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+++BD0.016304:BI0.019410:BF0.035714	DD0.017500:DI0.018214:DF0.035714	UD-0.001196:UI0.001196:UF0.000000	br.com.linkcom.sgm.service.IndicadorService::copiaIndicador(UnidadeGerencial, ObjetivoMapaEstrategico, Indicador, boolean):void	br.com.linkcom.sgm.service.AnexoIndicadorService	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	+++BD0.018048:BI0.025285:BF0.043333	DD0.019244:DI0.024089:DF0.043333	UD-0.001196:UI0.001196:UF0.000000	br.com.linkcom.sgm.service.IndicadorService::atualizaIndicadores(List<Indicador>, UnidadeGerencial, ObjetivoMapaEstrategico):void	br.com.linkcom.sgm.dao.IndicadorDAO	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	+++BD0.022200:BI0.022938:BF0.045139	DD0.024077:DI0.021062:DF0.045139	UD-0.001876:UI0.001876:UF0.000000	br.com.linkcom.sgm.service.UsuarioService::updatePassword(Usuario, boolean):void	br.com.linkcom.sgm.dao.UsuarioDAO	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	+++BD0.023984:BI0.017683:BF0.041667	DD0.024761:DI0.016906:DF0.041667	UD-0.000777:UI0.000777:UF0.000000	br.com.linkcom.sgm.service.UnidadeGerencialService::loadUGObjetivoEstrategicoIndicadorAcompanhamento(PlanoGestao, UnidadeGerencial, boolean):List<UnidadeGerencial>	br.com.linkcom.sgm.service.PerspectivaMapaEstrategicoService	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	+++BD0.037500:BI0.162500:BF0.200000	DD0.054167:DI0.145833:DF0.200000	UD-0.016667:UI0.016667:UF0.000000	br.com.linkcom.sgm.service.IniciativaService::atualizaIniciativas(List<Iniciativa>, UnidadeGerencial, ObjetivoMapaEstrategico):void	br.com.linkcom.sgm.dao.IniciativaDAO	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	+++BD0.041667:BI0.208333:BF0.250000	DD0.104167:DI0.145833:DF0.250000	UD-0.062500:UI0.062500:UF0.000000	br.com.linkcom.sgm.service.CausaEfeitoService::preencheListaCausaEfeito(Anomalia):List<CausaEfeito>	br.com.linkcom.sgm.dao.CausaEfeitoDAO	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	+++BD0.144048:BI0.058333:BF0.202381	DD0.155952:DI0.046429:DF0.202381	UD-0.011905:UI0.011905:UF0.000000	br.com.linkcom.sgm.service.ObjetivoMapaEstrategicoService::findByUnidadeGerencialThroughMapaEstrategico(UnidadeGerencial, boolean):List<ObjetivoMapaEstrategico>	br.com.linkcom.sgm.dao.ObjetivoMapaEstrategicoDAO	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	++-BD0.000463:BI0.000000:BF0.000463	DD0.000000:DI0.000000:DF0.000000	UD0.000463:UI0.000000:UF0.000463	br.com.linkcom.sgm.service.MatrizFCSService::createMatrizFCSReport(MatrizFCSReportFiltro):IReport	br.com.linkcom.sgm.service.UsuarioService	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	++=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.OcorrenciaService::createReportDiarioBordo(OcorrenciaFiltro):IReport	br.com.linkcom.sgm.dao.OcorrenciaDAO	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	++=BD0.000000:BI0.062500:BF0.062500	DD0.000000:DI0.062500:DF0.062500	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.CausaEfeitoService::salvarCausaEfeito(Anomalia):void	br.com.linkcom.sgm.dao.CausaEfeitoDAO	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	++=BD0.000387:BI0.001175:BF0.001563	DD0.000387:DI0.001175:DF0.001563	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.IndicadorService::createReportPendenciaAnomalia(PendenciaAnomaliaReportFiltro):IReport	br.com.linkcom.sgm.dao.IndicadorDAO	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	++=BD0.004226:BI0.002874:BF0.007099	DD0.004226:DI0.002874:DF0.007099	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.AnomaliaService::deleteByUnidadeGerencial(UnidadeGerencial):void	br.com.linkcom.sgm.dao.AnomaliaDAO	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	++=BD0.023764:BI0.004808:BF0.028571	DD0.023764:DI0.004808:DF0.028571	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.AuditoriaInternaService::deleteByUnidadeGerencial(UnidadeGerencial):void	br.com.linkcom.sgm.dao.AuditoriaInternaDAO	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	++=BD0.313510:BI0.078157:BF0.391667	DD0.159343:DI0.065657:DF0.225000	UD0.154167:UI0.012500:UF0.166667	br.com.linkcom.sgm.service.PerspectivaMapaEstrategicoService::findByUnidadeGerencialThroughMapaEstrategico(UnidadeGerencial, boolean, String):List<PerspectivaMapaEstrategico>	br.com.linkcom.sgm.dao.PerspectivaMapaEstrategicoDAO	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	+-=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.controller.IndexController::exec(WebRequestContext):ModelAndView	br.com.linkcom.sgm.service.MensagemService	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+-=BD0.014687:BI0.021711:BF0.036398	DD0.014687:DI0.021711:DF0.036398	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.AnomaliaService::calculaLocalAnomalia(Anomalia):LocalAnomaliaEnum	br.com.linkcom.sgm.dao.AnomaliaDAO	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+-=BD0.088384:BI0.022727:BF0.111111	DD0.088384:DI0.022727:DF0.111111	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.controller.process.DefinicaoCompetenciaProcess::salvar(WebRequestContext, UnidadeGerencial):ModelAndView	br.com.linkcom.sgm.service.MapaCompetenciaService	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+=+BD0.000761:BI0.015906:BF0.016667	DD0.003153:DI0.013514:DF0.016667	UD-0.002392:UI0.002392:UF0.000000	br.com.linkcom.sgm.service.IndicadorService::obtemSomatorioColecaoAcompanhamento(Indicador, Calendar, Calendar):Indicador	br.com.linkcom.sgm.service.AcompanhamentoIndicadorService	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	+==BD0.003667:BI0.016906:BF0.020572	DD0.003667:DI0.016906:DF0.020572	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.UnidadeGerencialService::montaListaUnidadeGerencial(PlanoGestao, UnidadeGerencial, boolean):List<UnidadeGerencial>	br.com.linkcom.sgm.service.UsuarioService	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	+==BD0.055556:BI0.027778:BF0.083333	DD0.055556:DI0.027778:DF0.083333	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.controller.process.DistribuicaoPesosIndicadoresProcess::validaForm(Indicador, WebRequestContext):boolean	br.com.linkcom.sgm.service.AnexoIndicadorService	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+==BD0.100559:BI0.026714:BF0.127273	DD0.100559:DI0.026714:DF0.127273	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.UnidadeGerencialService::montaListaDescricaoUnidadeGerencialComDescendencia(UnidadeGerencial, List<String>):List<String>	br.com.linkcom.sgm.dao.UnidadeGerencialDAO	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+==BD0.311905:BI0.092857:BF0.404762	DD0.311905:DI0.092857:DF0.404762	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.ObjetivoMapaEstrategicoService::findByUnidadeGerencialThroughMatrizFCS(UnidadeGerencial, boolean):List<ObjetivoMapaEstrategico>	br.com.linkcom.sgm.dao.ObjetivoMapaEstrategicoDAO	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+==BD0.318687:BI0.131313:BF0.450000	DD0.318687:DI0.131313:DF0.450000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.PerspectivaMapaEstrategicoService::findByUnidadeGerencialThroughMatrizFCS(UnidadeGerencial, boolean):List<PerspectivaMapaEstrategico>	br.com.linkcom.sgm.dao.PerspectivaMapaEstrategicoDAO	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	+==BD0.365476:BI0.110714:BF0.476190	DD0.365476:DI0.110714:DF0.476190	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.ObjetivoMapaEstrategicoService::findByUnidadeGerencialPerspectivaThroughMatrizFCS(UnidadeGerencial, PerspectivaMapaEstrategico, boolean, boolean, boolean, boolean, boolean):List<ObjetivoMapaEstrategico>	br.com.linkcom.sgm.dao.ObjetivoMapaEstrategicoDAO	Message: Usage skipped! Value difference is greater than or equals to 0.0!
